batter,0_dots,1_dots,2_dots,3_dots,4_dots,5+_dots,balls_faced,dismissal_rate_pct
CR Brathwaite,10.0,9.195402298850574,0.0,13.333333333333334,9.090909090909092,0.0,454,9.251101321585903
O Mondlane,2.100840336134454,4.62962962962963,10.344827586206897,6.666666666666667,0.0,0.0,454,3.9647577092511015
Abishek Porel,5.0,9.090909090909092,3.571428571428571,12.5,0.0,,454,5.726872246696035
Ali Masood,3.435114503816794,3.7037037037037033,5.0,18.181818181818183,0.0,9.090909090909092,451,4.434589800443459
B Rawal,3.463203463203463,6.0606060606060606,1.8867924528301887,0.0,0.0,0.0,450,3.3333333333333335
AK Mohan,6.147540983606557,3.6363636363636362,2.0408163265306123,0.0,0.0,0.0,450,4.444444444444445
M van Lingen,7.473309608540925,3.8834951456310676,2.127659574468085,0.0,0.0,0.0,450,5.777777777777778
B Ward,4.966887417218543,1.0204081632653061,5.405405405405405,12.5,0.0,0.0,448,4.241071428571429
T Jamtsho,8.571428571428571,1.8867924528301887,5.714285714285714,0.0,0.0,0.0,448,6.25
DC Smith,6.228373702422145,3.125,0.0,25.0,0.0,0.0,448,5.580357142857143
Haider Ali,6.896551724137931,4.3478260869565215,13.333333333333334,0.0,0.0,,447,6.7114093959731544
DJ Willey,5.901639344262295,10.869565217391305,0.0,16.666666666666664,0.0,0.0,446,6.726457399103139
S Periyalwar,4.09556313993174,2.127659574468085,0.0,0.0,0.0,50.0,446,3.3632286995515694
S Ivetic,2.2641509433962264,0.9523809523809524,4.081632653061225,6.666666666666667,0.0,0.0,446,2.242152466367713
Saber Zakhil,6.756756756756757,0.9803921568627451,11.76470588235294,0.0,0.0,0.0,446,5.605381165919283
E Van Zyl,8.29875518672199,6.796116504854369,0.0,16.0,6.25,0.0,446,7.174887892376682
BJ McMullen,3.7735849056603774,4.651162790697675,4.166666666666666,11.11111111111111,20.0,0.0,444,4.2792792792792795
Saqlain Arshad,5.054151624548736,6.666666666666667,5.555555555555555,7.142857142857142,16.666666666666664,0.0,444,5.63063063063063
KK Lin Thu,5.327868852459016,8.333333333333332,2.127659574468085,8.333333333333332,0.0,0.0,444,5.405405405405405
MR Aguilleira,3.488372093023256,5.154639175257731,0.0,0.0,0.0,25.0,443,4.063205417607223
ABY Smith,1.9011406844106464,2.941176470588235,6.666666666666667,0.0,0.0,0.0,442,2.48868778280543
VB Chikkannaiah,4.029304029304029,7.291666666666667,2.3255813953488373,0.0,0.0,0.0,442,4.298642533936651
Imran Ali Butt,4.014598540145985,4.166666666666666,0.0,0.0,0.0,11.11111111111111,442,3.619909502262444
Zeeshan Kukikhel,5.1020408163265305,4.081632653061225,3.7037037037037033,9.090909090909092,0.0,14.285714285714285,441,4.988662131519274
A Mishra,3.3444816053511706,1.1494252873563218,12.121212121212121,14.285714285714285,20.0,0.0,440,4.090909090909091
Saud Islam,3.296703296703297,2.0618556701030926,4.878048780487805,10.526315789473683,0.0,0.0,440,3.4090909090909087
US Hathinjar,5.639097744360902,3.7735849056603774,2.3255813953488373,18.75,12.5,0.0,440,5.454545454545454
Nurul Hasan,5.521472392638037,8.75,4.0,0.0,,,439,5.922551252847381
F Eseigbe,1.0416666666666665,2.8301886792452833,7.2727272727272725,12.121212121212121,0.0,5.714285714285714,439,3.416856492027335
Ahmed Aqeel,3.7037037037037033,3.5294117647058822,4.166666666666666,0.0,0.0,,438,3.65296803652968
AS Gorad,3.9301310043668125,2.0,0.0,3.3333333333333335,0.0,0.0,438,2.73972602739726
OU Ranasinghe,7.2992700729927,2.941176470588235,5.405405405405405,0.0,0.0,0.0,438,5.707762557077626
SR Mukkamalla,3.5830618892508146,3.1578947368421053,3.7037037037037033,0.0,0.0,0.0,437,3.4324942791762014
J Gunasekar,1.4285714285714286,1.9607843137254901,2.564102564102564,0.0,0.0,0.0,437,1.6018306636155606
MB Kruger,7.4074074074074066,3.8834951456310676,2.380952380952381,0.0,0.0,16.666666666666664,437,5.949656750572083
Gurkeerat Singh,6.031746031746032,0.0,0.0,0.0,0.0,0.0,436,4.3577981651376145
Gulsan Jha,5.7324840764331215,5.813953488372093,3.8461538461538463,0.0,0.0,,435,5.517241379310345
Faisal Mubashir,2.631578947368421,1.2658227848101267,0.0,0.0,0.0,0.0,435,2.0689655172413794
AA Onikoyi,5.241935483870968,4.807692307692308,2.380952380952381,10.0,0.0,0.0,435,4.827586206896552
P Maya,6.198347107438017,4.761904761904762,9.75609756097561,5.0,0.0,0.0,434,5.76036866359447
Nithish Kumar Reddy,4.049844236760125,4.705882352941177,0.0,16.666666666666664,,,434,4.147465437788019
IE Mulhovo,3.783783783783784,4.807692307692308,1.7241379310344827,2.857142857142857,9.523809523809524,9.67741935483871,434,4.377880184331797
Faheem Ashraf,7.763975155279502,8.974358974358974,9.090909090909092,0.0,0.0,0.0,433,7.852193995381063
R Rohan,5.747126436781609,5.714285714285714,6.666666666666667,0.0,0.0,0.0,432,5.555555555555555
PC Valthaty,4.081632653061225,4.040404040404041,9.090909090909092,5.0,9.090909090909092,0.0,432,4.62962962962963
V Ravindran,3.4602076124567476,4.901960784313726,7.4074074074074066,12.5,0.0,0.0,431,4.176334106728538
E Beukes,3.1141868512110724,3.4090909090909087,10.81081081081081,10.0,25.0,0.0,430,4.186046511627907
Sharmin Akhter,3.278688524590164,3.125,4.651162790697675,3.4482758620689653,8.333333333333332,0.0,430,3.488372093023256
Dylan Steyn,2.20125786163522,6.024096385542169,5.0,0.0,0.0,0.0,430,3.0232558139534884
C Bull,4.680851063829787,5.660377358490567,2.3255813953488373,0.0,0.0,0.0,429,4.195804195804196
NR Hobson,5.69620253164557,2.380952380952381,10.0,0.0,0.0,,429,5.128205128205128
S Pradhan,4.8,4.901960784313726,9.090909090909092,5.263157894736842,0.0,0.0,429,5.128205128205128
PA Raikes,3.225806451612903,3.1578947368421053,5.714285714285714,0.0,0.0,0.0,429,3.263403263403263
F Behardien,3.353658536585366,3.896103896103896,0.0,0.0,0.0,100.0,429,3.4965034965034967
EL Bartram,2.430555555555556,5.9405940594059405,7.142857142857142,16.666666666666664,0.0,0.0,428,3.7383177570093453
B Niaz,5.090909090909091,3.8834951456310676,2.631578947368421,0.0,0.0,,427,4.449648711943794
Umer Imtiaz,6.666666666666667,4.761904761904762,12.5,7.142857142857142,0.0,33.33333333333333,427,7.02576112412178
S Khiaoto,4.330708661417323,6.382978723404255,5.0,0.0,0.0,0.0,427,4.449648711943794
Parvez Hossain Emon,4.615384615384616,5.434782608695652,7.5,5.555555555555555,0.0,16.666666666666664,425,5.176470588235294
Amarpal Kaur,1.7605633802816902,3.296703296703297,0.0,8.333333333333332,0.0,0.0,425,2.1176470588235294
MJ North,2.0618556701030926,4.705882352941177,3.125,8.333333333333332,0.0,,424,2.8301886792452833
P Mishra,6.8181818181818175,7.526881720430108,0.0,5.88235294117647,0.0,33.33333333333333,424,6.60377358490566
TT Aung,4.3478260869565215,5.714285714285714,3.7735849056603774,3.571428571428571,0.0,5.555555555555555,422,4.502369668246446
MADD Surangika,4.580152671755725,0.9900990099009901,0.0,0.0,0.0,0.0,422,3.080568720379147
WIA Fernando,5.86080586080586,11.34020618556701,3.225806451612903,0.0,16.666666666666664,33.33333333333333,421,7.1258907363420425
Khushdil Shah,6.115107913669065,4.651162790697675,5.555555555555555,0.0,0.0,0.0,421,5.463182897862233
M Wright,4.137931034482759,6.593406593406594,0.0,0.0,0.0,0.0,421,4.275534441805226
Hisham Sheikh,5.782312925170068,0.0,0.0,0.0,0.0,0.0,421,4.038004750593824
S Desungnoen,6.521739130434782,3.1578947368421053,6.0,4.3478260869565215,0.0,13.333333333333334,421,5.7007125890736345
A Kano,5.0,4.301075268817205,5.0,5.555555555555555,0.0,0.0,420,4.761904761904762
AS Samra,4.2105263157894735,3.614457831325301,6.451612903225806,0.0,0.0,0.0,420,4.0476190476190474
Saim Hussain,3.050847457627119,1.2048192771084338,12.5,0.0,0.0,0.0,420,3.0952380952380953
T Nightingale,6.0,3.75,3.4482758620689653,0.0,33.33333333333333,,419,5.4892601431980905
Imad Wasim,7.807807807807808,7.8125,0.0,0.0,0.0,,418,7.4162679425837315
Mahedi Hasan,5.797101449275362,6.329113924050633,12.5,0.0,25.0,40.0,418,6.937799043062201
Samjhana Khadka,6.504065040650407,5.825242718446602,0.0,7.142857142857142,16.666666666666664,0.0,417,5.755395683453238
Janak Prakash,6.796116504854369,5.063291139240507,0.0,0.0,0.0,0.0,417,5.995203836930456
I Takahashi,7.473309608540925,8.433734939759036,0.0,8.333333333333332,0.0,0.0,417,6.954436450839328
A Mokgotlhe,4.8979591836734695,3.3333333333333335,10.0,0.0,0.0,0.0,416,4.567307692307692
TT Soe,6.008583690987124,1.8518518518518516,9.30232558139535,4.545454545454546,16.666666666666664,0.0,415,5.301204819277109
Sanjida Islam,4.782608695652174,4.9504950495049505,4.444444444444445,4.545454545454546,0.0,0.0,415,4.578313253012048
VS Padhaal,4.693140794223827,9.090909090909092,3.7037037037037033,0.0,0.0,0.0,414,5.314009661835748
F Overdijk,7.547169811320755,0.0,3.225806451612903,0.0,16.666666666666664,14.285714285714285,414,5.555555555555555
M Coetzee,5.474452554744526,6.896551724137931,3.125,9.090909090909092,0.0,0.0,412,5.582524271844661
M Syahadat Ramli,4.98220640569395,4.651162790697675,0.0,0.0,0.0,0.0,412,4.368932038834951
N Mugabe,4.081632653061225,3.260869565217391,2.857142857142857,0.0,0.0,9.090909090909092,412,3.640776699029126
Ayesha Hasan,3.515625,3.1914893617021276,4.878048780487805,0.0,0.0,0.0,411,3.40632603406326
S Jora,5.1194539249146755,6.493506493506493,7.4074074074074066,0.0,0.0,66.66666666666666,411,5.839416058394161
L Barnett,2.0408163265306123,0.0,10.0,0.0,0.0,0.0,411,1.9464720194647203
Shamim Hossain,6.2717770034843205,4.545454545454546,3.8461538461538463,16.666666666666664,0.0,,409,5.8679706601467
KC Ramamoorthy,5.394190871369295,7.142857142857142,10.256410256410255,0.0,0.0,0.0,409,5.8679706601467
AJ Tye,9.556313993174061,11.39240506329114,0.0,0.0,0.0,0.0,409,9.04645476772616
MTMMJ Ave,2.4390243902439024,1.0752688172043012,5.263157894736842,7.142857142857142,0.0,0.0,407,2.457002457002457
HJ Nielsen,5.351170568561873,5.47945205479452,4.166666666666666,0.0,0.0,0.0,407,5.159705159705159
M Akayezu,10.357142857142858,13.253012048192772,6.896551724137931,25.0,0.0,0.0,406,10.83743842364532
DA Blignaut,4.184100418410042,7.07070707070707,4.761904761904762,0.0,0.0,0.0,406,4.679802955665025
PE Mendonca,4.887218045112782,0.0,7.142857142857142,0.0,0.0,0.0,406,3.6945812807881775
DM Bravo,4.104477611940299,4.545454545454546,5.714285714285714,0.0,0.0,0.0,405,4.197530864197531
LM Jongwe,5.944055944055944,5.405405405405405,0.0,10.0,0.0,,405,5.432098765432099
Imal Zuwak,4.365079365079365,5.434782608695652,0.0,0.0,0.0,0.0,404,3.9603960396039604
Mohammad Ahnaff,2.6923076923076925,4.081632653061225,2.941176470588235,12.5,0.0,0.0,404,3.217821782178218
CA Pujara,4.11522633744856,3.1578947368421053,5.128205128205128,0.0,16.666666666666664,0.0,403,3.970223325062035
A Makri,1.834862385321101,4.040404040404041,10.869565217391305,3.7037037037037033,0.0,0.0,403,3.4739454094292808
TB Robinson,3.9145907473309607,2.4096385542168677,8.0,0.0,20.0,0.0,403,3.970223325062035
IKEG Artawan,6.024096385542169,11.235955056179774,5.555555555555555,0.0,11.11111111111111,0.0,402,6.965174129353234
CR Seneviratna,4.182509505703422,5.263157894736842,2.7027027027027026,7.142857142857142,0.0,0.0,402,4.228855721393035
W Miyauchi,3.6363636363636362,3.8461538461538463,5.714285714285714,0.0,0.0,,401,3.7406483790523692
Hussain Talat,4.513888888888888,7.6923076923076925,0.0,0.0,0.0,,401,4.738154613466334
Rinitha Rajith,7.865168539325842,4.938271604938271,0.0,0.0,0.0,0.0,399,6.265664160401002
S Gooch,3.802281368821293,2.0,4.3478260869565215,0.0,0.0,0.0,399,3.258145363408521
D Myers,6.643356643356643,1.3157894736842104,0.0,11.11111111111111,0.0,0.0,399,5.263157894736842
L Piety,3.056768558951965,2.0408163265306123,2.3255813953488373,0.0,0.0,0.0,399,2.506265664160401
J Bulele,2.293577981651376,4.25531914893617,0.0,4.3478260869565215,0.0,0.0,398,2.512562814070352
M Bibi,5.323193916349809,3.614457831325301,9.090909090909092,8.333333333333332,0.0,0.0,397,5.289672544080604
H Hotchandani,5.531914893617021,4.0,4.761904761904762,0.0,0.0,0.0,397,4.785894206549118
DJ Hawoe,7.931034482758621,13.924050632911392,4.545454545454546,0.0,100.0,,394,9.137055837563452
N Caruana,1.5873015873015872,2.380952380952381,3.571428571428571,0.0,0.0,0.0,394,1.7766497461928936
IDA Damarell,6.4,1.1494252873563218,5.128205128205128,0.0,0.0,0.0,394,4.822335025380711
D Visser,3.125,2.4096385542168677,0.0,14.285714285714285,20.0,0.0,393,3.307888040712468
M Rathnayake,3.482587064676617,7.608695652173914,2.3255813953488373,3.8461538461538463,13.333333333333334,12.5,393,5.089058524173027
MG Bracewell,4.10958904109589,5.633802816901409,4.545454545454546,25.0,0.0,0.0,392,4.591836734693878
Namgay Thinley,4.564315352697095,7.6923076923076925,0.0,18.181818181818183,0.0,0.0,392,5.1020408163265305
M Campopiano,4.135338345864661,2.4691358024691357,0.0,0.0,0.0,0.0,391,3.324808184143223
C Roberts,2.952029520295203,3.6585365853658534,0.0,0.0,0.0,0.0,391,2.813299232736573
NY McLean,4.524886877828054,0.0,9.75609756097561,0.0,0.0,14.285714285714285,391,3.8363171355498724
Khadija Khalil,8.035714285714286,6.8181818181818175,0.0,0.0,0.0,14.285714285714285,390,6.41025641025641
Habib Khan,4.11522633744856,6.593406593406594,2.857142857142857,6.25,0.0,0.0,390,4.615384615384616
S Chanderpaul,6.25,3.7037037037037033,0.0,9.090909090909092,0.0,0.0,390,5.128205128205128
S Nadigotla,6.909090909090909,6.578947368421052,0.0,10.0,0.0,0.0,390,6.41025641025641
MK Lomror,7.667731629392971,5.357142857142857,8.333333333333332,0.0,0.0,0.0,389,7.197943444730077
KJ Stagno,4.676258992805756,4.878048780487805,15.0,0.0,50.0,,389,5.3984575835475574
P Mapotsane,5.05050505050505,1.1363636363636365,6.976744186046512,0.0,6.666666666666667,0.0,389,3.8560411311053984
A Argyropoulou,5.286343612334802,2.127659574468085,0.0,5.0,14.285714285714285,0.0,388,4.123711340206185
JD Wildermuth,7.903780068728522,8.823529411764707,14.285714285714285,0.0,0.0,0.0,388,8.24742268041237
D Suzuki,4.615384615384616,10.666666666666668,3.571428571428571,0.0,14.285714285714285,0.0,387,5.684754521963824
AA Alleyne,6.837606837606838,3.614457831325301,13.88888888888889,5.88235294117647,0.0,0.0,386,6.476683937823833
S Dhadwal,6.0109289617486334,5.434782608695652,2.083333333333333,0.0,7.142857142857142,0.0,386,4.66321243523316
K Joshi,5.472636815920398,4.444444444444445,7.317073170731707,0.0,0.0,6.25,385,4.935064935064935
MPP San,4.145077720207254,3.4482758620689653,2.127659574468085,15.0,9.090909090909092,11.11111111111111,385,4.935064935064935
NT Ellis,8.333333333333332,1.36986301369863,0.0,12.5,0.0,33.33333333333333,385,6.753246753246753
